text,covid_state,hotel_type,senti_ratio,senti_rank
"Clientes desde a primeira hora, podemos testemunhar que ao longo de todos estes anos temos acompanhado a história do Hotel, sentindo que muito do seu sucesso se deve a uma equipa motivada, dedicada e  profissional que, desde os seus Directores até ao pessoal de cada uma das áreas tem como principal objectivo proporcionar aos seus  hóspedes um ambiente agradável e acolhedor. Desejamos ao Hotel e à sua equipa os maiores sucessos nesta reabertura após obras de remodelação pensadas, mais umas vez, na melhoria do serviço a prestar aos seus clientes.Votos amigos deAna Maria e José Manuel Zenha",Pre-Covid,hotels,0.899999,Positive
"Muito bom, as instalações com a nova remodelação, os funcionarios de uma simpatia e atenção extrema, aconselho plenamente, justifica as 5* muito bom mesmo, comida muito saborosa, espaços de lazer óptimos, um sitio muito calmo junto da natureza e com comércio e locais a visitar muito acessíveis",Pre-Covid,hotels,0.999999,Positive
"Tudo espetacular!Um bom pequeno almoço com grande variadade, um bar bastante acolhedor com um staff muito simpático um restaurante(Rocca) com uma carta bastante apelativa e uma comida fantástica. Quartos super leves e confortáveis muito acolhedores com vista fantástica.",Pre-Covid,hotels,0.7777767777777778,Positive
"Hotel situado “dentro” de um campo de golfe. Sítio perfeito para relaxar... muito verde, muita natureza, muita paz e silêncio precioso. Ótimos pequeno almoço. O hotel foi remodelado, Quartos muito confortáveis e espaçosos, casas de banho giras e cheias de luz. De salientar o staff do hotel todo muito simpático e atencioso! No nosso casa destacamos o Miguel da recepção e a Sofia dos pequenos almoços, os dois muito simpáticos e disponíveis, muito acima da média. Ficamos 2 dias mas gostamos de ter ficado uma semana! Voltaremos sem dúvida.",Pre-Covid,hotels,0.5555545555555556,Positive
"Excelente acolhimento, quarto confortável e pequeno almoço divino. Belissimo hotel!Sugiro apenas que haja uma escolha de almofadas pois as existentes não agradam a todos.A localização é óptima e perto de tudo. Vista de alguns quartos para o rio é um plus.",Pre-Covid,hotels,0.749999,Positive
"O hotel é em um palácio cheio de charme e história! Toda a equipe esbanja simpatia e agilidade. As instalações são além de muito bom gosto, espaçosas, bem conservadas e bem claras. Não é a primeira vez que me hospedo e não será a última!",Pre-Covid,hotels,0.8571418571428571,Positive
"a acomodações são super confortáveis, toda decoração do hotel é um charme, localização espetacular, vi o nascer do sol no Tejo! A hospitalidade do staff é impecável! Na próxima ida a Lisboa, esse será o hotel com certeza :)",Pre-Covid,hotels,0.8333323333333333,Positive
"Pontos positivos:Localização,Simpatia de toda a equipa,Limpeza,Conforto da cama,Amenities.Decoração do hotel.Pontos negativos:O pequeno almoço deveria ser self-service complementando os pratos pedidos na hora.",Pre-Covid,hotels,-1e-06,Negative
"O jantar decorreu na casa principal, a qual nos transporta para o imaginário de outros tempos, da casa da família Leacock, cuja envolvente eram grandes plantações de vinha e bananeira. Atualmente a envolvente e’ composta por Jardins e zonas de estadia maravilhosos.O jantar foi excecional e impecavelmente servido, tendo terminado com um vinho de madeira da produção Leacock, em memória aos antepassados, que chegaram a ser os maiores produtores da ilha !Recomendamos e estamos desejosos de voltar !",Pre-Covid,hotels,0.249999,Neutral
"O jantar decorreu na casa principal, a qual nos transporta para o imaginário de outros tempos, da casa da família Leacock, cuja envolvente eram grandes plantações de vinha e bananeira. Atualmente a envolvente e’ composta por Jardins e zonas de estadia maravilhosos.O jantar foi excecional e impecavelmente servido, tendo terminado com um vinho de madeira da produção Leacock, em memória aos antepassados, que chegaram a ser os maiores produtores da ilha !Recomendamos e estamos desejosos de voltar !",Pre-Covid,hotels,0.249999,Neutral
"Hotel muito bem pensado, conta a história de Fátima em cada detalhe que apresenta, trás paz interior!!! Aconselho vivamente a experiência!!!  Apesar de não ter restaurante, tem umas refeições ligeiras maravilhosas uma salada de laranja maravilhosa!!! E ao pequeno almoço umas panquecas americanas incríveis!!! Adorei a experiência!!!",Pre-Covid,hotels,0.6666656666666666,Positive
"Lugar maravilhoso para fugir da rotina da cidade. Aqui encontra-se paz, tranquilidade e muito conforto. Serviço irrepreensível com muita simpatia e atenção . A massagem na gruta é simplesmente maravilhosa. Sem dúvida um lugar a voltar muitas vezes!!",Pre-Covid,hotels,0.6666656666666666,Positive
"O objectivo era fugir um pouco ao dia a dia e ter uma experiência mais calma que aliviasse o stress. Foi totalmente atingido. A recepção foi 5 estrelas, ultra simpáticos. Nada a apontar.O pequeno almoço foi dos melhores que já tive nos últimos tempos. Recomendo vivamente.",Pre-Covid,hotels,0.2857132857142857,Neutral
"No meio da azáfama do nosso dia-a-dia, o retiro foi perfeito para descansar e carregar baterias!Maravilhosa atmosfera, que se sente logo à chegada. Uma simpatia contagiante na recepção e em todo o serviço. Decoração perfeita, cheia de detalhes. O quarto é ótimo e o silêncio aconchegante. A zona envolvente é muito boa para passear e praticar alguma atividade física. A massagem foi qualquer coisa...experimentem.***** para voltar certamente.",Pre-Covid,hotels,0.8333323333333333,Positive
"Uma curta escapadinha de 24h que se tornaram intemporais. Este é um lugar cujo conceito e tema não são meras ilustrações figurativas, mas antes uma promessa que se transmite plenamente à experiência, graças à magia do lugar e aos sorrisos dos funcionários, inexcedíves. Aqui, a luz, a paz e a harmonia acontecem verdadeiramente.",Pre-Covid,hotels,0.39999900000000005,Neutral
Aconselhado por uma amiga decidi experimentar a Luz Houses com a minha esposa.Não poderia ficar mais contente quando fui recebido com carinho e atenção dentro de uma espaço maravilhoso. Todo o ambiente é acolhedor e o quarto fantástico.Não poderia estar mais feliz com a decisão,Pre-Covid,hotels,0.999999,Positive
Conceito rural que mto aprecio!Para quem goste do contacto com a natureza e sossego o lugar ideal para um fim semana diferente.O Staff muito atencioso muito prestável e um pequeno Almoço de se tirar o chapéu.,Pre-Covid,hotels,0.749999,Positive
"Este de longe é o melhor alojamento da região de Fátima. Sempre vou lá com minha família e também levo meus clientes que desejam passar uma ou mais noites ali. A proximidade do Santuário, a equipa de primeira, O PEQUENO ALMOÇO! Tudo ali é PERFEITO!!!A energia do local é incrível, a gruta das massagens, a piscina, as ovelinhas... tudo ali faz com que você saia de lá uma pessoa totalmente renovada!Vale cada minuto de vida naquele local!Recomendo SEMPRE! Nota 1.000!!!",Pre-Covid,hotels,0.33333233333333334,Neutral
"Decidi ir para o luz charming houses, apos um longo namoro com as fotografias encantadoras que ia vendo. Quando cheguei percebi que era tudo muito mais bonito e envolvente que o que esperava. So posso dar os parabéns a todas as pessoas que me receberam e que desenharam este espaço em que foi tudo pensado ao promenore. Nao costumo fazer estas críticas mas sem dúvida que este lugar é merecedor. Fui a procura de paz e trouxe sem duvida muita luz. Espero que tenham o sucesso que merecem e espero voltar em breve. Obrigada!!",Pre-Covid,hotels,0.374999,Neutral
Excelente infraestruturas rodeadas de uma boa vibe e paz cuja melhor tradução só poderia ser: Luz.E como se costuma dizer: as casas são feitas pelas pessoas e são de facto as pessoas que colaboram neste espaço que fazem dele algo especial e único.A repetir vezes sem conta!,Pre-Covid,hotels,0.799999,Positive
"Ideal para descansar, conversar e namorar ! Tudo muito bom - refeições, espaços verdes, limpeza e conforto dos quartos ! Sentimo-nos nos muito bem recebidos por toda a equipa !Parabéns à Luz Houses ! !!",Pre-Covid,hotels,0.999999,Positive
"O hotel é otimo quer para familias, quer para casais.Excelente Staff, com uma uma girissima decoração que proporciona aos hospedes conforto e tranquilidade.Vale muito a pena conhecer o hotel e fica apenas a 1H de Lisboa.",Pre-Covid,hotels,-1e-06,Negative
"Hotel com uma decoração e ambiente fantásticos! Funcionários de uma simpatia e atenção extraordinária. Pequeno almoço e jantar muito bom, com grande variedade de escolha e tudo confeccionado com produtos locais e de qualidade. Recomendo vivamente uma estadia no Luz Houses!",Pre-Covid,hotels,0.999999,Positive
"Local lindo, mágico, tranquilo, experiência única, tudo perfeito e pensado ao pormenor.Dias perfeitos numa bolha de amor. Parabéns a quem concebeu este espaço. Sem dúvida do melhor que já conheci :) :)",Pre-Covid,hotels,0.8333323333333333,Positive
"Este hotel é lindíssimo! Para cada sítio para onde olhamos há imensos detalhes, citações, que nos inspiram e convidam a acalmar o ritmo da vida acelerada que levamos,a respirar,a simplesmente desfrutar do instante presente.O acolhimento é fantástico, toda a equipa é muito simpática e prestável. Muito bom gosto e carinho preenchem este espaço.O pequeno almoço é divinal.E se tiverem ocasião de desfrutar de uma massagem na gruta, será a cereja no topo do bolo!",Pre-Covid,hotels,0.7142847142857143,Positive
"Gostámos imenso! Espaço super acolhedor e com um staff muito simpático. Sítio muito romântico, limpo e em comunhão com a natureza. Pequeno almoço muito bem servido. Aconselhamos a visitar. Joana e Carlos",Pre-Covid,hotels,0.749999,Positive
"De excelente qualidade e requinte. O staff é muito atencioso, simpático e pronto para satisfazer as necessidades dos hóspedes. A decoração é alusiva às diversas aldeias portuguesas. É tudo pensado ao pormenor.",Pre-Covid,hotels,0.999999,Positive
Local muito acolhedor e com óptimas condições para passar um fim de semana tranquilo.Quarto muito agradável e confortável. Pequeno-almoço não muito variado mas com muita qualidade.Os funcionários extremamente simpáticos e prestáveis.,Pre-Covid,hotels,0.8333323333333333,Positive
"Em Luz Houses está o exemplo de tudo que é bem feito em hotelaria. Qualidade, profissionalismo e simpatia.Espaço incrível em harmonia com a natureza. Os quartos são muito confortáveis, bem decorados e a qualidade dos produtos usados são soberbas. A atenção e simpatia constante das funcionárias é exímia. O restaurante apresenta um menu elaborado e de boa qualidade.",Pre-Covid,hotels,0.8181808181818182,Positive
"O Luz Houses é um lugar especial, que parece saído de um mundo de fantasia, cheio de cor e memórias de infância. Calmo, confortável e com espaços que convidam a relaxar, foi um dos locais que mais gostei de conhecer até hoje. À chegada fomos logo muito bem recebidos com um miminho enquanto fazíamos o check-in e todo o staff é muito simpático a atencioso. Quartos limpos, modernos e espaçosos, tal como o espaço de refeições. Não tenho qualquer defeito a apontarFicamos apenas uma noite com muita pena minha mas chegou para ficar para sempre nas nossas memórias.",Pre-Covid,hotels,0.499999,Neutral
"Adoramos e queremos voltar! Soube a pouco uma noite.Espaço Acolhedor, staff muito simpático e atencioso, cheio de atenção aos pormenores!Tudo muito limpo e cuidado. Quarto espaçoso com uma banheira óptima!Pequeno almoço com muita variedade e muito bom!Obrigada Luz Houses😊",Pre-Covid,hotels,0.999999,Positive
"Espaço encantador!Abre o portão e sentimos de imediato que estamos num espaço único, uma luz, paz e energia acolhedora. Impressionante o extremo bom gosto em todos os recantos, absolutamente nada é deixado ao caso.Chegados á receção, somos recebidos com uma simpatia e sorriso contagiante, sendo nos oferecido, chá e biscoitos de boas vindas.Depois de sermos acompanhados por todos os recantos da Luz Houses, chegámos ao quarto e também ai ficámos rendidos, cores naturais e sóbrias, acolhedor, aliado ao muito bom gosto á simplicidade e ao mesmo tempo, um certo requinte.Dado ser uma data especial, usufruímos de uma massagem a dois num espaço designado por ""Gruta"", simplesmente lindíssimo, sendo as massagistas de uma simpatia e extremo profissionalismo.Optámos por desfrutar de todo o espaço e fizemos a nossa refeição da noite, na sala de jantar, petiscos tradicionais, excelente!Quanto ao café da manhã, simplesmente do melhor, qualidade e quantidade, sempre produtos naturais e frescos.Termino, agradecendo a simpatia e profissionalismo de todas as colaboradoras, agradeço também, darem-nos a possibilidade de usufruir deste espaço único, que jamais esqueceremos.Bem hajam :)",Pre-Covid,hotels,0.608694652173913,Positive
"Tudo ao ínfimo pormenor para nos fazer sentir confortável, relaxada e cheia de amor. Como em nossa casa!Pessoal impecável e com muita simpatia!Uma massagem a dois num local mágico e relaxante. Excelentes profissionais Adorei tudo!Recomendo profundamente!",Pre-Covid,hotels,0.249999,Neutral
"É um lugar muito acolhedor, com um conceito diferente e atractivo!Os funcionários são muito simpáticos e estão atentos a pequenos detalhes que fazem a diferença!O quarto escolhido também muito bonito e acolhedor, ideal para quem tem um bebé e necessita de preparar pequenas refeições.",Pre-Covid,hotels,0.874999,Positive
"Desde a recepcao ate a partida estamos rodeados de um mundo muito particularmente cuidadoso e carinhoso. Qualquer um que esteja hospedado neste lugar magico ira encontrar a harmonia e delicia em tudo.Mesmo nas alturas mais frescas, a temperatura do quarto ja esta aquecida para nos receber em conforto, o cha delicioso a chegada, a noite o lume exterior com as estrelas e o calor ao nosso alcance, mais ainda - um pequeno almoco saboroso.Uma experiencia especial foi a Gruta, uma massagem feita numa gruta muito acolhedora e quente. Parece um conto de fadas!Todas as expectativas foram superadas e por muito, ADORAMOS!Muitos parabens a toda equipa do hotel! Ate proxima!",Pre-Covid,hotels,0.5555545555555556,Positive
"É um lugar ABENÇOADO, onde tudo se Harmoniza através da LUZ que o envolve,transformando-O num lugar perfeito.Foi-me aconselhado por familiar e tudo correspondeu, ultrapassando mesmo as expectativas!A considerar em futuras saídas e a aconselhar o mais possível.De realçar a enorme ALEGRIA que sinto, ao constatar que no meu país, Portugal, existe um lugar de excelência, mérito do trabalho de um conjunto de pessoas que investem nos seus sonhos, acreditam na qualidade e têm como meta a perfeição!Depois do que vi, desejo muito e acredito, continuar a confirmá-lo.Até à próxima OBRIGADA",Pre-Covid,hotels,0.199999,Neutral
"Desde a concepção do espaço à sua de oração até à simpatia dos funcionários, é o local ideal para passar um par de dia em sossego e tranquilidade.Paragem obrigatória para qualquer casal numa comemoração ou simplesmente uma escapadinha... :)",Pre-Covid,hotels,0.999999,Positive
"Voltamos todos os anos desde que abriram para celebrar o nosso aniversário de relação. Local perfeito para descansar, namorar e apreciar cada detalhe, o silêncio e todos os mimos com que sempre nos recebem. Se visitarem, vão querer voltar de certeza.",Pre-Covid,hotels,-1e-06,Negative
"Fomos em família no fim de semana de 11 a 13 de Outubro (2 adultos e 2 crianças).Tudo neste lugar é pensado ao pormenor.Pormenores que se tornam ""pormaiores""!!A receção por parte da equipa do hotel é...soberba!Extrema simpatia, transmitem uma tranquilidade singular e tudo (mesmo tudo!) se encontra em perfeita harmonia.Para quem pretende passar uns dias, em família, em casal ou mesmo sozinho, irá sentir-se totalmente ""encaixado"" no perfil porque...é fácil amar este lugar!Eximia decoração...confeção do pequeno almoço e jantar divinal...Volto a referir a extrema simpatia de toda uma equipa que faz ""mexer"" este local.Imaginem qualquer coisa que desejassem ter num local para passar o fim de semana tranquilo...Eles têm!Se não tiverem, eles vão tentar arranjar!Não há palavras para descrever.Poderia passar horas a escrever elogios nesta página mas o melhor mesmo é ir, sentir, apreciar com todos os sentidos e depois...depois é tentar descrever o indescritível!!Amei cada segundo que passei neste local!Sempre e quando puder...Voltarei!!Obrigado a todos...Vocês são fenomenais!",Pre-Covid,hotels,0.4285704285714286,Neutral
"Fiquei a conhecer este local através das redes sociais, sempre me pareceu espetacular! E as expectativas foram excedidas, é mesmo um sítio especial e ótimo para recarregar energias! Vale muito a pena!",Pre-Covid,hotels,0.999999,Positive
"tudo é perfeito no Luz Houses. Desde a simpatia do staff, ao ambiente, decoração, romantismo, conforto. recomendo muito! 5 estrelas, muitos corações, bom descanso, ótimo para casais mas para famílias também.",Pre-Covid,hotels,0.999999,Positive
"O Luz Houses é um espaço fantastico, criado e decorado com um bom gosto especial... Desde a recepção aos apartamentos nada foi deixado ao acaso. O pequeno almoço tem uma variedade incrivel e uma qualidade que só mesmo provando...A tudo isto só falta acrescentar que a simpatia e atenção do pessoal transporta a experiencia para o patamar TOP...Obrigado por tudo, vamos divulgar e talvez voltar!!!",Pre-Covid,hotels,0.39999900000000005,Neutral
"Queríamos ir passar um fim de semana romântico a Fátima e numa rápida pesquisa na internet ficamos instantaneamente apaixonados pela Luz. Maior foi ainda o nosso espanto quando as nossas altas expectativas foram superadas! A simplicidade, o luxo e atenção ao pormenor são as palavras de ordem. O staff sempre simpático torna esta uma experiência 5 estrelas. Tantas coisas a não perder neste recanto tão acolhedor. Recomendo vivamente que não percam a oportunidade de experimentar as massagens na Gruta e visitar as ovelhas (até elas são simpáticas!)",Pre-Covid,hotels,0.4166656666666667,Neutral
"Cheguei ao Luz através do instagram de uma artista famosa, assim que vi as fotos e perante o ano duríssimo que tive pensei, é disto que estou a precisar, tenho de ir! Fui, e superou as expetativas 👌 tudo maravilhoso, uma pequeno paraíso no nosso Portugal, em cada canto e recanto há um toque de amor, tudo nos transmite paz, amor, tranquilidade e é luz, muita luz 🙌🙏 amei, tudo ❤️ voltarei, sem dúvida alguma 🥰",Pre-Covid,hotels,0.6666656666666666,Positive
óptimo sítio para iniciar uma lua de mel ou para fazer um fim de semana em casal.  O hotel é super tranquilo e os funcionários super prestaveis. o pequeno almoço é maravilhoso. esperamos voltar brevemente!,Pre-Covid,hotels,0.999999,Positive
Simplicidade e cuidado em todos os detalhes. Gostei muito do local e do serviço. Ótimo para descansar e usufruir. Foi o dia do meu aniversário e tiveram o cuidado de simbolicamente oferecer um mimo.Em todas as etapas foram cuidadosos e fizeram-nos sentir em casa.,Pre-Covid,hotels,0.999999,Positive
"Excelente:Decoração ConfortoAtendimento Serviços ComidaInstalações Staff Preço/ qualidade Lugar calmo para descansar da rotina, onde somos mimados com os detalhes e pormenores. A voltar sem dúvida.",Pre-Covid,hotels,-1e-06,Negative
"Colchão super confortavel, quarto espaçoso, decoraçãi incrivel, pessoal simpático e bastante educado, pequeno-almoço requintado, espaços exteriores lindissimos, pormenores que fazem a diferença, limpeza impecável,",Pre-Covid,hotels,0.999999,Positive
"Um lugar mágico, onde o tempo pára e o mimo é uma constante desde que chegamos até ao momento do partida. O Amor está no mais pequeno dos detalhes e os olhos, maravilhados, temem não conseguir abarcar tanta beleza. Obrigada por nos fazerem felizes! Voltaremos todos os anos 💙",Pre-Covid,hotels,0.199999,Neutral
"Lugar incrível, cheio de magia, paz e tranquilidade. Ideal para relaxar com a nossa alma gêmea e reconectarmo-nos com o nosso íntimo. Simpatia, acolhimento e carinho. Pequeno almoço 10 estrelas. Local a revisitado, sem dúvida!",Pre-Covid,hotels,0.749999,Positive
"Muito bom, cheio de detalhes lindos e especiais. Uma autêntica surpresa.Piscina, quarto, pequeno-almoço e todas os espaços envolventes são de uma beleza espetacular.Staff cheio de simpatia e sempre atentos.A voltar, com toda a certeza.",Pre-Covid,hotels,0.874999,Positive
"Um lugar incrível e lindo, perfeito para descansar. O acolhimento e a simpatia de todas as meninas foi 5 estrelas, sempre muito simpáticas e atentas. Cada detalhe fez com que a nossa estadia fosse perfeita. O espaço disponibiliza uma cesta de piquenique e refeições ligeiras, sendo possível estarmos na piscina e comermos sem qualquer preocupação.Foi pena termos de voltar, eu e o meu namorado gostamos muito de estar no Luz Houses e queremos voltar sem dúvida alguma, até porque temos uma mensagem que deixamos para encontrar :)",Pre-Covid,hotels,0.6666656666666666,Positive
"Simplesmente um espaço com muita luz*, lindo e mágico!! O acolhimento, o atendimento, a simpatia de todos e a decoração são 5*!! Gostamos muito desta estadia e recomendamos e sem dúvida alguma!! O regresso está mais que prometido!",Pre-Covid,hotels,0.999999,Positive
"Simplesmente lindo e mágico. É um local que nos transmite tranquilidade, paz e muita luz 😍 fomos recebidos com muita simpatia e desde logo nos sentimos em casa. Os quartos são mágicos, o espaço exterior é lindíssimo 😍 para voltar a repetir 😍",Pre-Covid,hotels,0.999999,Positive
"Somos uma família de 3 (com um bebé de 1 ano) e adorámos!! O acolhimento e simpatia, a decoração, o espaço exterior, a piscina, as ovelhas e as iniciativas de workshop, loja e massagens! Sem dúvida para repetir!",Pre-Covid,hotels,0.499999,Neutral
"Tudo impecável, equipe muito atenciosa e cuidadosa.. a decoração linda, cheio de detalhes e cantinhos um mais bonito que o outro.. Ja estou a planejar a minha volta.. o Luz é daqueles lugares que vc sai ja querendo voltar, mesmo espetacular.. Espero voltar em breve..",Pre-Covid,hotels,0.999999,Positive
"Excelente atendimento, todos mto simpáticos e prestáveis. Espaço muito acolhedor e sossegado. Limpeza impecável é pequeno almoço do melhor, com produtos locais. Toda a família adorou e esperamos voltar",Pre-Covid,hotels,0.7142847142857143,Positive
Alojamento extremamente confortável e com muito bom gosto. O pequeno almoço tem qualidade e requinte. O ambiente geral é de tranquilidade e sossego. A zona da piscina é pequena mas adequada para o número de hóspedes. Sem dúvida uma experiência a repetir!,Pre-Covid,hotels,0.6666656666666666,Positive
"Tudo no Luz Charming Houses proporciona paz, tranquilidade e muito Amor! Logo que passamos o aquele portão azul sentimos que tudo foi planeado e construído ao pormenor. Desde ao local e arredores mágico, ao atendimento excecional do staff, a receção de boas-vindas no check-in e o cuidado e excelente bom gosto no que toca a decoração. SEM DÚVIDA UM LUGAR A REGRESSAR!",Pre-Covid,hotels,0.799999,Positive
"Tudo no luz charming nos leva a pensar em amor, tranquilidade, luz no coração. O atendimento, o contacto com a natureza, os cheiros, as cores... foi uma experiência única e muito especial que tencionamos repetir. Muito obrigada luz charming por nos teres proporcionado estes momentos.",Pre-Covid,hotels,0.499999,Neutral
"Encontramos a paz. Fomos recebidos com muita simpatia, tranquilamente, e com elevado profissionalismo (tudo sem pressa). O espaço é confortável em quaisquer dos seus “recantos”, sem barulho, e decorado com extraordinário bom gosto. Toda a propriedade está muito bem cuidada, o que nos faz sentir bem, como em casa. O serviço é irrepreensível, com enorme vocação para o Hospede (Cliente). Pequeno almoço muito (mesmo muito) completo, direcionado para uma alimentação “saudável”. Concluindo: Espaço único, com oferta muito boa para quem pretende uns dias de relax, sem barulho, e com um serviço de elevada qualidade. Parabéns",Pre-Covid,hotels,0.7777767777777778,Positive
"Sem duvida um espaço que eu recomendo e irei voltar tudo maravilhoso desde o espaço a tranquilidade a simpatia da equipa limpeza e conforto dos quartos, nada a apontar. Cada detalhe cada recanto dos espaços faz com que a experiência no Luz Houses seja muito especial. Espaços de muito bom gosto e conforto muita luz no espaço de refeições, pequeno almoço variado e de muita qualidade, musica ambiente calma e relaxante. Simplesmente adorei.",Pre-Covid,hotels,0.6999989999999999,Positive
"Este lugar é o máximo!Localizado próximo ao santuário de Fátima, é perfeito para quem visita a cidade. O hotel é diferenciado. Tudo lindo e pensado em agradar o cliente. Cada detalhe tem um toque de charme e carinho. A decoração dos quartos é de muito bom gosto e luxo. Amenidades de banho, toalhas e roupão novos. Para completar tudo o atendimento é perfeito. Atencioso, eficiente, polido, educado, agradável, pensando sempre em agradar! O café da manhã é maravilhoso!!!! Voltarei com certeza!",Pre-Covid,hotels,0.8571418571428571,Positive
"Há muito tempo que desejava conhecer este espaço. As expetativas eram altas e conseguiram ser superadas. Desde os pequenos detalhes que fazem a diferença, a todo o cenário que nos é oferecido, o Luz Houses atendeu ao que pretendíamos de forma brilhante: dias de descanso e relaxamento, com conforto e rodeados de natureza.Trazemos o coração cheio. Tudo foi perfeito. A equipa é fantástica e não podíamos pedir mais. Uma experiência a repetir.",Pre-Covid,hotels,0.499999,Neutral
Passámos 3 dias em família com uma bebé de 3 meses e foram 3 dias inesquecíveis. As nossas primeiras férias com a nossa bebé.  O sítio tem um ambiente super tranquilo e com uma boa vibe. Levamos excelentes recordações e é sem dúvida um sítio a voltar.,Pre-Covid,hotels,0.749999,Positive
"A experiência foi excelente em todos aspectos. A estadia foi para 3, casal com bebé de 6 meses, e correu tudo lindamente. Staff muito prestável e simpático, espaço bonito e tranquilo. Os quartos são bem equipados para as exigências alimentares de um bebé.A repetir em breve!",Pre-Covid,hotels,0.999999,Positive
A nossa estadia no Luz foi uma experiência sensorial maravilhosa. Os sons. As cores. Os cheiros. A aula de ioga na gruta. A Ermida que nos relembra a beleza da natureza e do silêncio. A sensação de pura tranquilidade e paz. Prometemos voltar. Um obrigada a todos pela forma cuidada e carinhosa como nos receberam. Vânia e Marina,Pre-Covid,hotels,0.749999,Positive
Local mágico onde nos sentimentos sempre bem-vindos e em paz. Equipa maravilhosa e decoração levada ao pormenor onde nada é ao acaso. O nosso lugar favorito. Podia escrever mais as as imagens falam por si. Vamos voltar sempre.,Pre-Covid,hotels,0.999999,Positive
"O amor é tudo. E tudo no Luz Charming House é feito com (muito!) amor. Desde o espaço, os funcionários,o pequeno-almoço tudo muito, muito bom. Que luz maravilhosa se fez sentir. Obrigada por todo o conforto",Pre-Covid,hotels,0.999999,Positive
"Estivemos duas noites e foi o suficiente para perceber quão especial é este espaço. Todas as pessoas são extremamente atenciosas e em cada recanto há um pormenor, algo que nos surpreende. O quarto, suite superior, tinha muito espaço e toda a comodidade para um casal e 2 crianças (1 delas bebé em cama de viagem), a banheira é qualquer coisa de particular. O pequeno almoço foi excelente, tudo muito caseiro e com uma vista espectacular. Normalmente este tipo de espaços não são muito ""kids friendly"", mas neste caso a mais velha foi mimada constantemente e adorou as ovelhas. Experimentamos as massagens luz e localizada, do melhor, uma autentica experiência de bem estar numa gruta Em suma, só tenho o melhor que dizer deste lugar, adorámos tudo, recomendo vivamente.",Pre-Covid,hotels,0.39999900000000005,Neutral
"Já é a nossa 3a visita às Luz Houses e mantem-se no nosso top de destinos de fim de semana. O espaço é encantador, o pequeno almoço delicioso e toda a equipa 5 estrelas! A área da piscina é super agradável para passar a tarde a descansar.",Pre-Covid,hotels,0.999999,Positive
"Adorei tudo! É mesmo uma experiência magnifica. Só tenho pena de ter sido pouco tempo, mas na próxima ficaremos mais dias :) .A decoração está linda, o quarto é muito acolhedor, limpeza impecável, pequeno almoço delicioso.O pessoal é muitíssimo atencioso e gentil. Surpreenderam-nos com um delicioso bolinho para festejar o nosso aniversário de casamento. Uma maravilha!",Pre-Covid,hotels,0.999999,Positive
"Adorei tudo A simpatia, os quartos, o espaço é lindo e o pequeno almoço fantástico Quem procura relaxar e sossego é o ideal Ideal para crianças também Super bem equipado os quartos e o espaço em redor super limpo e sossegado",Pre-Covid,hotels,0.999999,Positive
Eu e meu marido estivemos hospedados por apenas uma noite nesse agradável hotel boutique. Pense em um lugar onde cada detalhe faz a diferença. Ficamos encantados desde o checkin até o momento de irmos embora. Pena que não pudemos ficar mais. Excelente café da manhã.,Pre-Covid,hotels,0.499999,Neutral
Um sítio especial que nos coloca em harmonia e em paz. Perfeito para relaxar e aproveitar cada pormenor que fora pensado com muito detalhe. A simpatia e atenção de toda a equipa são impressionantes. Experiência memorável.,Pre-Covid,hotels,0.5714275714285714,Positive
"O Hotel é um charme, um encanto, muito romântico. Perfeito para casais.Pertinho da Basílica.Atendimento excelente.Decoração linda, o restaurante tem um menu simples com saladas, sopas, etc ... mas na cidade existem várias opções.Tem um menu de massagens que são feitas na gruta mas infelizmente não tive tempo para fazer, minha estadia foi rápida, somente uma noite.",Pre-Covid,hotels,0.7142847142857143,Positive
"Um dos lugares mais mágicos onde já estive. Envolvido pela natureza, todos os espaços muito bem pensados e cuidados, que transmitem muita paz. A casa-mãe (principal) muito bem decorada e que nos faz sentir em casa. O quarto, simples, mas ao mesmo tempo repleto de pormenores deliciosos. Pequeno almoço excelente e funcionários atentos e disponíveis.",Pre-Covid,hotels,0.6666656666666666,Positive
Um recanto da natureza repleto de detalhe e pormenor onde podemos desligar da rotina e desfrutar de toda a envolvência. Funcionários simpáticos e sempre disponíveis. Excelente pequeno-almoço. Obrigada =),Pre-Covid,hotels,0.499999,Neutral
Um dos melhores retiros remânticos em #portugal em que cada pormenor faz-nos sentir em paz e com muito amor. As massagens numa gruta recuperada são a cereja no topo do bolo. Obrigado @luzhouses pela excelente estadia.,Pre-Covid,hotels,0.749999,Positive
Visitar o Luz Houses foi uma agradável surpresa! Em todos os espaços um cuidado imenso com cada pormenor fazendo com que nos sentíssemos em casa.Recomendamos o Luz a todos aqueles que procurem tranquilidade e harmonia.,Pre-Covid,hotels,0.999999,Positive
Sitio mágico. A simpatia e hospitalidade dos funcionários é fantástica. A decoração e todos os detalhes são soberbos. O pequeno almoço é fenomenal. Quartos e àreas comuns bastante limpas e arrumadas Recomendo vivamente,Pre-Covid,hotels,0.999999,Positive
"Tudo no Hotel é muito bonito, o quarto estava muito limpo, e o pequeno almoço era óptimo.Fica perto do Santuário de Fátima e ao mesmo tempo afastado da confusão.As Empregadas foram uma simpatia.É realmente um Hotel encanatador.",Pre-Covid,hotels,0.6666656666666666,Positive
