text,covid_state,hotel_type,senti_ratio,senti_rank
"Passámos o fim-de-semana passado no Hotel Onyria Quinta da Marinha com os nossos 2 filhos e a experiência foi simplesmente perfeita.O Hotel foi renovado e as instalações estão fantásticas. Ficámos num quarto com beliches para os miúdos e eles simplesmente adoraram. Passámos uns dias óptimos de piscina e diversão.O serviço foi de excelência, empregados muito simpáticos e atenciosos e a equipa de animação do kids club foi incansável! No final do dia, depois há pequenos apontamentos que mostram que a equipa do Hotel é diferente e que pensa a experiência do cliente aos mais pequenos detalhes. Quando chegámos ao quarto, tínhamos uma escova de dentes com o nosso nome gravado, à saída deram-nos umas areias óptimas, entre outras coisas.Além disso sentimos-nos sempre seguros durante todo o fim-de-semana, as áreas comuns eram limpas várias vezes, os elevadores tinham dispensadores de alcóol-gel e globalmente todas as pessoas tiveram bastante cuidado ao longo da nossa estadia.A escolha certa para quem quer passar uns dias a descansar em família ou a jogar golfe. A repetir!",Pos-Covid,hotels,0.7777767777777778,Positive
"Hotel bem localizado, numa zona tranquila. Quarto espaçoso, bem decorado e muito bem higienizado. Um ótimo café da manhã e refeições bem executadas e saborosas. Os funcionários são muito atenciosos e dão boas dicas/informações.Esse eu indico! 5 estrelas!!",Pos-Covid,hotels,0.6666656666666666,Positive
"Equipa muito hospitaleira e simpática. O nosso quarto quarto era fantástico, com uma vista sobre o golf e lago, parecia que estávamos noutro país. O som do riacho que corre em frente ao hotel, é perfeito para relaxar na varanda e ler um livro. Pedimos uma Club Sandwich no quarto, estava extraordinária, com batata frita caseira!! À noite ainda jantámos no Rocca, comemos o menu todo...com bom vinho e muito bem servidos pelo João. O pequeno almoço, servido na piscina, foi o cenário ideal para começar bem o dia seguinte. Todas as zonas do hotel, têm dispensadores de gel higienizante, as equipas estão preparadas e sentimo-nos muito seguros no hotel. Para voltar em breve!",Pos-Covid,hotels,0.6666656666666666,Positive
"Excelentes férias em família no renovado hotel Quinta da Marinha. As miúdas adoraram as camas em beliches e é a solução perfeita para famílias de quatro. O Kids Club foi um sucesso e permitiu que passássemos tempo em família mas que tivéssemos também momentos para relaxar sem as crianças. As crianças adoraram e estavam sempre a pedir para ir para lá, os animadores são extremamente cuidadosos e fizeram atividades super divertidas.Sentimo-nos sempre seguros sendo que podemos observar com frequência os espaços a serem desinfetados e tudo estava bastante limpo.Para repetir!",Pos-Covid,hotels,0.7777767777777778,Positive
"Após um período muito difícil, este repouso no Onyria soube-me pela vida a mim, à minha esposa e às pequenas. As pequenas adoraram o Kids Club e se elas estão felizes nós também. A remodelação dos quartos ficou magnífica e o staff continua espectacular como sempre. Ainda fizemos algumas actividades que foram bastante engraçadas. Recomendo e irei voltar logo que possível 😇 (para jogar golfe 🏌️‍♂️ se possível)",Pos-Covid,hotels,0.499999,Neutral
"A simpatia de toda a equipa merece o destaque. ADORAMOS a surpresa no quarto! A renovação do hotel está fantástica. A sensação de estar num mundo à parte, a sensação de segurança permitiu que fosse uma estadia memorável. MUITOS PARABÉNS! Voltaremos sem dúvida. Obrigada",Pos-Covid,hotels,0.999999,Positive
"Quarto com vista magnifica, tudo novo e com muito bom gosto. palmas para a arquiteta que redefiniu os ambientes. Já estive em negócios e em lazer e em ambas situações todo o staff foi muito simpático, flexivel e a respeitar todas as regras de segurança e higiene. A comida também é ótima!",Pos-Covid,hotels,0.6666656666666666,Positive
"Visitamos este fim de semana o Onyria Quinta da Marinha Hotel depois das suas obras de remodelação e foi tudo espetacular... Os quartos estão muito giros e confortaveis! Apesar das restrições da pandemia sentimo-nos sempre muito protegidos e em segurança pela forma como todos os colaboradores estavam protegidos e como faziam as suas funções de forma eficiente e segura respeitando todas as normas de higiene que nesta altura são muito rigorosas. Serviço impecável, pequeno almoço muito bom e serviço de bar na piscina também excelente. Adorámos e vamos voltar!!!",Pos-Covid,hotels,0.899999,Positive
"O hotel renovado está lindíssimo, sentimo-nos muito seguros, o serviço é cinco estrelas e ADORAMOS a surpresa no quarto!É muito bom poder passar um fim de semana num local de sonho, como se estivéssemos totalmente fora da realidade, mas estavamos bem perto de casa :) Obrigada.",Pos-Covid,hotels,0.999999,Positive
"Um fim de semana de golfe que contou com estadia no hotel. Ja tinha estado antes e foi notória a melhoria com as renovações. Quarto amplo, e com vista para o golfe! Com as novas restrições devido ao covid-19, tudo foi pensado na segurança do cliente. Staff super simpatico e sempre atento às necessidades.Voltar é imperativo!",Pos-Covid,hotels,0.999999,Positive
"Fim de semana desportivo muito bem organizado, condições excelentes.Dias bastantes completos ao nível de actividades não só ligadas ao triatlo mas também de “lazer” como aula de cozinha, cocktails, etc Hotel reúne grandes condições para a prática do desporto e a sua localização é muito boa para a prática da corrida e bicicleta.Espero que se organizem mais dias destes desportivos e de grande convívio.",Pos-Covid,hotels,0.599999,Positive
"Desde a limpeza dos espaços comuns,piscina e quarto, desinfeção cuidadosa e irrepreensível, funcionários prestáveis, comida bem confecionada, ambiente tranquilo e confortável. Adorámos os pequenos mimos à chegada e à partida.",Pos-Covid,hotels,0.499999,Neutral
"Excelente hotel, maravilhosamente enquadrado pelo campo de golf, recentemente renovado e modernizado. Quarto muito confortável, agradável e funcional com vista para o campo de golfe. A localização é também excecional. Comida muito boa e excelente serviço. O pessoal é muito simpático e eficiente. Regista-se as medidas de prevenção sanitária, implementadas na sequência da crise do Covid 19, que nos deixaram totalmente confortáveis e seguros. Nem todas as facilidades estão ainda funcionar devido ao Covid 19 (piscina interior, por exemplo), no entanto, desfrutar do espaços exteriores é sem dúvida uma das mais valias deste hotel. Ideal para relaxar ou passar uns dias em família.",Pos-Covid,hotels,0.799999,Positive
"Foram duas noites que soube a pouco, mas ao mesmo tempo foi muitíssimo gratificante.Hotel espetacular, desde a simpatia do funcionários até a limpeza. Funcionários do restaurante super simpáticos, comida espetacular muita variedade. Isto tudo não esquecendo a piscina que o é muito boa mesmo.O hotel, compre todas as normas de segurança.Desejo voltar.",Pos-Covid,hotels,0.999999,Positive
"Excelente hotel, recentemente remodelado. Estadia muito agradável, tranquila e em especial com um sentimento de muita segurança em todos os processos de higiene aplicados.Boa preparação nas normas exigidas em ambiente da actual pandemia, não só no quartos mas também nas áreas comuns.Quartos espaçosos, bem equipados e tranquilos, com uma vista linda para o campo de golfe e lagos.Fomos ainda surpreendidos com",Pos-Covid,hotels,0.999999,Positive
"Hotel muito agradável e com todas as condições para se estar com família e amigos. Atendimento excelente. Quartos muito confortáveis e bonitos. Refeições muitos bem confeccionadas.A repetir, sem dúvida.",Pos-Covid,hotels,0.799999,Positive
"Hotel totalmente remodelado e com excelentes condições, quer ao nível dos quartos, quer ao nível das zonas comuns. Serviço excelente com todo o staff a conseguir adaptar-se às regras do pós covid, fazendo os hóspedes sentirem-se seguros. Óptimo pequeno almoço e boas refeições rápidas na piscina. Preços também competitivos.",Pos-Covid,hotels,0.8333323333333333,Positive
"Passei com a minha familia um excelente fim de semana, neste hotel, totalmente remodelado e agora modernizado com todas as funcionalidades de uma unidade hoteleira dos tempos que correm.Adicionalmente, também nos sentimos bastante seguros, nestes tempos de pandemia, devido às preocupações e medidas tomadas pelo Hotel nesta matéria. Equipa da receção de uma simpatia extrema, nomeadamente aquando do check-in.Tempo de resposta excelente a 2 pedidos que fiz, através do quarto.A não perder: o bolo de laranja do pequeno- almoço. Maravilhoso!",Pos-Covid,hotels,0.599999,Positive
"Fim de semana excepcional! Com um atendimento de qualidade, quartos e espaços comuns muito agradáveis com um nível de higiene irrepreensível, atividades fantásticas para os adultos e crianças e um serviço de comidas e bebidas delicioso.Surpreenderam as nossas expectativas, com vários elementos de diferenciação, sendo assim um hotel 5 estrelas, com um ambiente familiar, seguro e muito acolhedor, que personaliza os seus serviços, tornando-nos únicos e especiais.",Pos-Covid,hotels,0.6666656666666666,Positive
"Tudo 5 estrelas. Desde o staff que nos recebe com a maior simpatia, ao espaço, à segurança que sentimos neste altura que vivemos, aos quartos e ao seu comforto, as casas de banho top com um walking shower perfeito. Recomendo vivamente!",Pos-Covid,hotels,0.999999,Positive
Fantástico fim de semana em família e amigos. Organização e todo o staff maravilhosos com uns apontamentos especiais e personalizado que fazem toda a diferença. Recomendo e voltarei com toda a certeza.,Pos-Covid,hotels,0.999999,Positive
"Fim de semana top, num ambiente fantástico! Parabéns a toda a equipa que nos recebeu pois fizeram um trabalho brilhante, sempre disponíveis para tudo o que fosse necessário. Adorei o serviço de restauração, com uma qualidade muito acima da média. Por fim parabéns pela remodelação pois ficou muito acolhedora.",Pos-Covid,hotels,0.6666656666666666,Positive
"No Onyria Quinta da Marinha Hotel, sentimo-nos em verdadeiro contacto com a natureza. Ficámos num quarto voltado para o campo de golfe e lago, super tranquilo, uma vista fantástica. Decor lindíssima e moderna. Limpeza impecável! Todo o staff é super simpático, desde os recepcionistas que nos receberam sempre com um sorriso, ao staff do bar e restaurante, que nos fizeram sentir em casa. O pequeno almoço é top!!Esperamos voltar brevemente e recomendamos a todos. 5*",Pos-Covid,hotels,0.999999,Positive
"Foi uma experiencia “nova” mas em bom!O Serviço, como sempre nos habituamos quando aqui ficamos foi optimo. Desde a recepçao, aos empregados do restaurante, passando pelas Senhoras da limpeza e todas as pessoas que aqui trabalham e que simpaticamente nos receberam desta vez de máscara mas de olhos bem atentos e sempre em forma de “sorriso”.As casas de banho assim como os quartos foram remodelados de forma elegante e prática. O cuidado nos pormenores em deixar que me sentisse em casa. Até uma escova de dentes tinha o meu nome!!!As vistas essas foram e continuam a ser Top!Recomendo vivamente e que aqui venham/voltem para serem presenteados com o que de melhor sempre souberam fazer",Pos-Covid,hotels,0.799999,Positive
"Inesquecível. Fim de semana cheio de actividade num ambiente perfeito. Um lago para nadar, único em hotéis, que deixa saudades. Serviço de restauração de qualidade e a fazer esquecer as limitações das regras da pandemia. Quarto renovado com vista repousante sobre o golfe e a piscina. Só experimentando..!!",Pos-Covid,hotels,0.999999,Positive
"Espaço completamente renovado, agradável, tranquilo, com muita luz natural. Equipa simpática e sempre disponível, mas sem impor a sua presença. Numa época  diferente não  sentimos que estamos em risco,ou que colocamos as outras pessoas em risco, pois os espaços são amplos, as regras são respeitadas, e o staff está atento aos detalhes. O exterior... é  um mundo... podemos ficar a gozar o dolce far niente na piscina, rodeados do green.. passear nas zonas públicas...seguir até à Guia ou Guincho...nadar no lago no despertar do dia..e ter a sorte de partilhar este espaço com família e amigos é um privilégio. Vamos voltar certamente.",Pos-Covid,hotels,0.8461528461538461,Positive
"Excelente estadia.Hotel renovado, quartos e casa de banho novas.Magnífico espaços exteriores com campos de golfo, lagos (onde é possível nadar), piscina e respectiva zona envolvente.Possibilidade de participação em várias actividades.Funcionários super profissionais e atenciosos.Óptima localização no parque natural Sintra Cascais perto da praia do Guincho.",Pos-Covid,hotels,0.999999,Positive
"Fim de semana pos confinamento e aproveitar a reabertura do hotel, fantastica a remodelacao, servico recepção, restaurante, bar, tudo sem falhas. Todo o staff sempre atento e pronto para que nada falte e a cumprirem todas as normas vigentes nesta altura excecional que todos estamos a viver.  Recomendo e voltarei. Obrigado Onyria Quinta da Marinha",Pos-Covid,hotels,-0.3333343333333333,Negative
"O hotel apresenta um ambiente muito acolhedor e de muito bom gosto, nada é deixado ao ""acaso"". A paisagem é linda e tranquila, o serviço e membros de Staff muito profissionais e nota-se existir um rigor no cumprimento das regras de segurança da DGS, o que consequentemente transmite  conforto aos hospedes permitindo disfrutar não só da maravilhosa natureza como do maravilhoso hotel!Um fim de semana com muita qualidade usufruindo da companhia de amigos ,  repleto de atividades desportivas e outras que  envolveu todos os participantes deste fds.Higiene, conforto , segurança e qualidade são palavras chave deste Hotel!Quando saímos no Domingo, só apetecia voltar atras no tempo para recomeçar tudo de novo :) ...não apetecia  ir embora!!Excecional!! recomendo fortemente!",Pos-Covid,hotels,0.9230759230769231,Positive
"O hotel tem uma localização excelente, entre a serra e o mar, com o centro de Cascais ali tão perto. A recente remodelação tornou-o ainda mais confortável e com um ar moderno. Entre a simpatia do staff, que tudo fez de tudo para nos sentíssemos em casa, incluindo todos os cuidados para cumprir as regras da DGS e refeições saborosas, foi um excelente fim-de-semana com amigos.Para quem gosta de ar livre o espaço circundante ao hotel é generoso e os amantes de desportos ao ao livre as opções são diversas, do golfe, à caminhada, passando pelo ciclismo, ou a corrida há opções para todos, onde não falta igualmente a yoga. Para os amantes da natação, o hotel possui um lago natural onde é possível nadar em plena harmonia com a natureza.",Pos-Covid,hotels,0.4666656666666667,Neutral
"Tudo excelente. Golfe, Piscina e restaurante permitiram um fim de semana ultra relaxante.O serviço no restaurante foi irrepreensível e com toda a segurança que a atual pandemia exige. Não podia ter passado melhores dias. Obrigado a toda a equipa que foi fantástica!",Pos-Covid,hotels,0.499999,Neutral
"O renovado hotel tem uma localização de excelência que permite recarregar baterias em ambiente tranquilo, com qualidade e bom gosto. Os quartos são confortáveis, as camas generosas (bastante) e todo o ambiente faz querer regressar e em breve. Da piscina, ao golf, às caminhadas ou passeios de bicicleta há todo um leque de atividades possíveis num enquadramento maravilhoso com o Guincho e os seus encantos naturais mesmo ao virar da esquina. Ao fim da tarde um cocktail à volta da piscina  vem mesmo a calhar e o tempo parece ficar suspenso a fazer sonhar com a próxima estadia ...",Pos-Covid,hotels,0.8333323333333333,Positive
Fim de semana top!Staff muito bom e lugar incrível.Hotel moderno e renovado.Recomendo a 100%Quanto ao fim de semana....foi direcionado para a pratica desportiva(triatlo) onde destaco o lago junto ao hotel.,Pos-Covid,hotels,0.999999,Positive
"Muito bom com excelente lago e piscina com grande serviço e excelente comida. Nada a dizer nos quartos, lindos e acabados de serem remodelados com uma excelente decoração. Aconselho toda a gente que tiver opurtunidade a ir pois não se vai arrepender!",Pos-Covid,hotels,0.4285704285714286,Neutral
"Hotel muito acolhedor e recentemente remodelado. A zona é bastante tranquila, perfeita para passeios familiares a pé ou em bicicleta, aproveitando a ciclovia que une Cascais à Praia do Guincho. Staff sempre atencioso e disponível para ajudar. Todos dias existem actividades extras que proporcionam aos seus hóspedes um ambiente agradável e acolhedor. É também um must para triatletas, com o seu lago artificial que permite o treino de natação em águas abertas, e circuitos excelentes para a pratica de ciclismo e de corrida nas suas redondezas. Espero voltar pronto.",Pos-Covid,hotels,0.4166656666666667,Neutral
"Excelentes condições para a prática desportiva (incluindo um lago para nadar). Tudo perfeito, ótimas condições de alojamento, funcionários simpáticos e profissionais. A repetir numa próxima oportunidade 👍",Pos-Covid,hotels,0.999999,Positive
Excelentes acabamentos nos quartos e áreas comuns. Hotel completamente actualizado com sistemas de última geração inserido numa beleza natural sem igual. Nova Oferta de motas elétricas para transporte do saco de golfe muito bom e aumenta o gozo de jogar.Servico e qualidade da comida muito bons. Massagem no Spa muito profissional.Sem duvida expriencia a repetir.,Pos-Covid,hotels,0.7142847142857143,Positive
"Fim de semana com 4 casais amigos incrível!Staff do hotel 5 estrelas, serviço 5 estrelas, quarto 5 estrelas, ambiente 5 estrelas e campo de golfe 5 estrelas!!Excelente opção perto de casa para descansar, comer bem e relaxar! Claramente a repetir!Obrigado Onyria Quinta da Marinha!!",Pos-Covid,hotels,0.999999,Positive
"Passámos dois dias óptimos neste hotel - espaços comuns com espaço, piscina com área grande à volta, e bom pequeno almoço - provem os ovos escalfados! Óptima localização para passeios a pé ou de bicicleta. Staff impecável, muito prestável.",Pos-Covid,hotels,0.999999,Positive
Hotel renovado bem decorado e acolhedor.Pessoal gentil e atencioso. Bom nível de limpeza e cumprimento das normas covid 19.Campo de golfe bem cuidado muito agradável. Excelente fim de semana prolongado.,Pos-Covid,hotels,0.999999,Positive
Fomos descansar 2 dias depois do confinamento. Gostamos imenso. A remodelação está ótima quer nos quartos quer nos espaços comuns. O atendimento foi muito cuidado e atencioso. Isto mesmo com as restrições das novas regras de segurança e higiene. Sentimo-nos sempre em segurança. O espaço permite imensos passeios e a proximidade da praia é um diferenciador. Contamos voltar!,Pos-Covid,hotels,0.999999,Positive
Excelente serviço! Hotel muito acolhedor e preparado para receber famílias com crianças. Staff extremamente simpático e disponível.O espaço da piscina e jardim são muito agradáveis para se passar uns dias de descanso.Voltaremos rapidamente!,Pos-Covid,hotels,0.999999,Positive
"Excelente estadia. Decoração bonita, tudo limpo (casa de banho parecia que nunca tinha tido qualquer utilização). Ficámos num quarto com vista para o lago do campo dd golf - uma beleza.Como festejamos anos de casados, tivemos direito a pétalas - staff 5 estrelas.De salientar ainda as escovas de dentes de bamboo com os nossos nomes - não vamos esquecer este miminho! Muito importante:pequeno almoço muito bom com boa variedade - aconselho os ovos escalfados e o bolo de laranja.Recomendo pois queremos muito voltar.",Pos-Covid,hotels,0.999999,Positive
"O Staff é muito simpático. A Limpeza dos quartos e de todo o hotel é top.A Decoração é sóbria e agradável e tem uma vista soberba para o campo de Golf e lago.A Localização é 5 estrelas, perto do mar e da Vila de Cascais",Pos-Covid,hotels,0.999999,Positive
"Boa tarde a todos. Estive no Onyria Quinta da Marinha Hotel no mês de março e recomendo vivamente.O staff muito prestável é simpático sem dúvida. A comida muito boa, e ainda a possibilidade de beber um óptimo cocktail no bar. Os quartos muito simpáticos e acolhedores com uma vista fantástica. Para quem gosta da natureza e de jogar golf não há melhor hotel.Tive uma óptima experiência e queria partilhar com todos para a que possam ter também. Vale mesmo a pena!Boa tarde a todos Martim Bello",Pos-Covid,hotels,0.8181808181818182,Positive
"Desde que entramos até chegarmos ao quarto, os nossos olhos são obrigados a perder-se em pequenos pormenores de extremo bom gosto e requinte.A simpatia do staff é uma constante em toda a estadia.O conforto do quarto faz-nos sentir em casa.🥰",Pos-Covid,hotels,0.499999,Neutral
"Adorámos a estadialocalização excelente.Serviço fabuloso, simpatia e atendimento 5 estrelas.Só uma pequena anotação: casa de banho poderia ser mais ""equipada"" (exemplo: escova e pasta de dentes)Voltaremos !!!!",Pos-Covid,hotels,0.999999,Positive
"Atendimento personalizado, uma experiência única de estadia em Lisboa, ambiente excelente, pequeno almoço irrepreensível. Recomendo experimentar os coquetéis do bar - a explicação da preparação já vale o momento, e as opções do cardápio no jantar são ótimas.",Pos-Covid,hotels,0.999999,Positive
"O hotel é maravilhoso, com sua construção cheio de história, as pessoas que trabalham no hotel fazem o hóspede se sentir em casa.comida espetacular e os preços justo para aquilo que oferecem.retornarei sem sombras de dúvida!",Pos-Covid,hotels,0.999999,Positive
"Um dos lugares mais lindos que já estive. A equipe é extremamente simpática e sorridente, os quartos têm uma vista esplêndida, o design dos quartos é em estilo acolhedor e vintage, mas também moderno. O pequeno-almoço no restaurante do hotel é o melhor de Lisboa! Todo o local é limpo e cumpre todas as precauções de segurança. O hotel está localizado no centro histórico, muito perto de todos os pontos turísticos.",Pos-Covid,hotels,0.8888878888888888,Positive
Escolheu como amamos Alfama e está em uma ótima posição na rota do bonde 28 e a curtas caminhadas de todos os pontos turísticos - ótimo pequeno hotel com excelente serviço amigável - também dormiu muito bem!Recomendo muito,Pos-Covid,hotels,0.4285704285714286,Neutral
"A quinta da casa branca é um daqueles locais onde se vai voltar de certeza. O local é de sonho, os quartos muito confortáveis e o atendimento é soberbo. Todo o staff é de uma atenciosidade extraordinária.",Pos-Covid,hotels,0.6666656666666666,Positive
"A Quinta da Casa Branca contribuiu para que o nosso fim de semana em familia e primeira vez na fantástica ilha da Madeira, tivesse sido perfeito em todos os aspectos.Para além da simpatia e total disponibilidade de todos os seus colaboradores, a beleza do Hotel e dos seus jardins, os quartos são extremamente confortaveis. Em termos de alimentação, a qualidade do pequeno almoço e do restaurante são exceptionais, não houve nenhum prato que não tivesse divinal quer em termos de apresentação e de sabor.Com piscina, ginásio e spa com leque variado de massagens - A Quinta da Casa Branca foi sem duvida alguma a escolha certa, numa próxima viagem à Madeira, que esperamos se possa repetir em breve , voltará a ser a nossa opção",Pos-Covid,hotels,0.8888878888888888,Positive
"A Quinta da Casa Branca é um paraíso discreto no coração do Funchal. Este verdadeiro Éden é fruto da beleza da sua flora mas sobretudo do trato humano com que o seu pessoal distingue os hóspedes. Por alguns dias, senti-me num lar de delícias, onde cada gesto de simpatia me sensibilizava e abençoava o meu descanso. Esta simbiose de beleza e hospitalidade merece a expressão da minha mais profunda gratidão a todos quantos me proporcionaram uma estadia inesquecível.Lugares há muitos, passamos por eles mas o que fica para a história são aqueles que nos conquistam porque arrebatam o nosso coração. Esta Quinta e o seu pessoal são uma bela prenda num serviço de hotelaria de requinte que merece a minha gratidão e sincero aplauso. Saio feliz, mimada e com vontade de dizer, até a próxima!",Pos-Covid,hotels,0.8235284117647058,Positive
"Escolhemos este hotel por causa de sua localização e seus belos jardins e não ficamos desapontados. Os jardins são verdadeiramente impressionantes e o destaque de nossa estadia foi sentar-se todas as manhãs para um delicioso café da manhã admirando a exuberante folhagem, flores e árvores. Cada membro da equipe que encontramos foi extremamente amigável e profissional. Uma menção especial para Gorete que nos cumprimentou na chegada e nos fez sentir muito bem-vindos durante toda a nossa estadia. Viajámos em grupo de seis e foi a nossa primeira visita à Madeira, todos concordámos que quando voltarmos à Madeira não procuraríamos outro lugar para ficar, aliás o hotel por si só justifica uma visita de regresso à Ilha! Tenho certeza que voltaremos em breve.",Pos-Covid,hotels,0.499999,Neutral
"Uma situação encantadora, belos jardins tropicais, funcionários muito prestativos e eficientes. Este é um local muito sossegado e apenas a uma curta caminhada da principal área turística.Um restaurante caro que infelizmente não tinha uma opção vegetariana, então fomos a alguns restaurantes agradáveis logo abaixo da estrada. Definitivamente voltaremos aqui ou ao seu hotel irmão, Quinta Jardin s do Lago, onde ficamos duas vezes antes.",Pos-Covid,hotels,0.8571418571428571,Positive
"Este boutique hotel está situado em jardins encantadores, um oásis tranquilo da cidade. O que foi decepcionante foi ter que reservar o café da manhã com antecedência, e só ser oferecido até as 8 da manhã ou depois das 9 . 30 da manhã para toda a nossa estadia. Isso foi agravado pelo serviço extremamente lento. Não era incomum esperar 30 minutos por uma tigela de cereais ou frutas. Posso entender que o hotel queira oferecer serviço de mesa agora, mas o sistema inflexível e os longos atrasos nos pratos frios foram irritantes e poderiam ter sido melhor organizados, mantendo os hóspedes seguros. Dito isto, se você não se incomoda em poder sair para explorar em um horário razoável ou acordar cedo, eu recomendaria ficar aqui.",Pos-Covid,hotels,-0.17647158823529413,Negative
"Uma semana em fevereiro de 2022 com 6 pessoas nesta magnífica Quinta e adoramos.A equipe da recepção foi incrível. Graças a Gorete e Andreia, o pessoal do restaurante no café da manhã e no jantar também. Obrigado a Humberto, Christian, Juan e todos os outros.O jardim é o melhor. Você deve oferecer pequenos passeios. Quando perguntei sobre as flores na recepção, eles se esforçaram para descobrir seus nomes.A piscina nem sempre é tão agradável quando está um pouco fresco em fevereiro, mas há outras coisas para fazer e às vezes tomávamos sol e gostávamos de nadar.O bar à noite poderia ser mais convidativo, o restaurante na casa principal é muito agradável e formal.O hotel é silencioso, mas às vezes você ouve pessoas conversando no corredor como a empregada de manhã.Basicamente, é um lugar mágico e altamente recomendado. Bom valor para o dinheiro para os turistas que viram tudo. Nós vamos voltar.Obrigado pelo biberão Madeira, pelas flores, pelo chocolate. Obrigado",Pos-Covid,hotels,0.5454535454545454,Positive
"A quinta da casa branca é um daqueles locais onde se vai voltar de certeza. O local é de sonho, os quartos muito confortáveis e o atendimento é soberbo. Todo o staff é de uma atenciosidade extraordinária.",Pos-Covid,hotels,0.6666656666666666,Positive
"A Quinta da Casa Branca contribuiu para que o nosso fim de semana em familia e primeira vez na fantástica ilha da Madeira, tivesse sido perfeito em todos os aspectos.Para além da simpatia e total disponibilidade de todos os seus colaboradores, a beleza do Hotel e dos seus jardins, os quartos são extremamente confortaveis. Em termos de alimentação, a qualidade do pequeno almoço e do restaurante são exceptionais, não houve nenhum prato que não tivesse divinal quer em termos de apresentação e de sabor.Com piscina, ginásio e spa com leque variado de massagens - A Quinta da Casa Branca foi sem duvida alguma a escolha certa, numa próxima viagem à Madeira, que esperamos se possa repetir em breve , voltará a ser a nossa opção",Pos-Covid,hotels,0.8888878888888888,Positive
"A Quinta da Casa Branca é um paraíso discreto no coração do Funchal. Este verdadeiro Éden é fruto da beleza da sua flora mas sobretudo do trato humano com que o seu pessoal distingue os hóspedes. Por alguns dias, senti-me num lar de delícias, onde cada gesto de simpatia me sensibilizava e abençoava o meu descanso. Esta simbiose de beleza e hospitalidade merece a expressão da minha mais profunda gratidão a todos quantos me proporcionaram uma estadia inesquecível.Lugares há muitos, passamos por eles mas o que fica para a história são aqueles que nos conquistam porque arrebatam o nosso coração. Esta Quinta e o seu pessoal são uma bela prenda num serviço de hotelaria de requinte que merece a minha gratidão e sincero aplauso. Saio feliz, mimada e com vontade de dizer, até a próxima!",Pos-Covid,hotels,0.8235284117647058,Positive
"Escolhemos este hotel por causa de sua localização e seus belos jardins e não ficamos desapontados. Os jardins são verdadeiramente impressionantes e o destaque de nossa estadia foi sentar-se todas as manhãs para um delicioso café da manhã admirando a exuberante folhagem, flores e árvores. Cada membro da equipe que encontramos foi extremamente amigável e profissional. Uma menção especial para Gorete que nos cumprimentou na chegada e nos fez sentir muito bem-vindos durante toda a nossa estadia. Viajámos em grupo de seis e foi a nossa primeira visita à Madeira, todos concordámos que quando voltarmos à Madeira não procuraríamos outro lugar para ficar, aliás o hotel por si só justifica uma visita de regresso à Ilha! Tenho certeza que voltaremos em breve.",Pos-Covid,hotels,0.499999,Neutral
"Uma situação encantadora, belos jardins tropicais, funcionários muito prestativos e eficientes. Este é um local muito sossegado e apenas a uma curta caminhada da principal área turística.Um restaurante caro que infelizmente não tinha uma opção vegetariana, então fomos a alguns restaurantes agradáveis logo abaixo da estrada. Definitivamente voltaremos aqui ou ao seu hotel irmão, Quinta Jardin s do Lago, onde ficamos duas vezes antes.",Pos-Covid,hotels,0.8571418571428571,Positive
"Este boutique hotel está situado em jardins encantadores, um oásis tranquilo da cidade. O que foi decepcionante foi ter que reservar o café da manhã com antecedência, e só ser oferecido até as 8 da manhã ou depois das 9 . 30 da manhã para toda a nossa estadia. Isso foi agravado pelo serviço extremamente lento. Não era incomum esperar 30 minutos por uma tigela de cereais ou frutas. Posso entender que o hotel queira oferecer serviço de mesa agora, mas o sistema inflexível e os longos atrasos nos pratos frios foram irritantes e poderiam ter sido melhor organizados, mantendo os hóspedes seguros. Dito isto, se você não se incomoda em poder sair para explorar em um horário razoável ou acordar cedo, eu recomendaria ficar aqui.",Pos-Covid,hotels,-0.17647158823529413,Negative
"Uma semana em fevereiro de 2022 com 6 pessoas nesta magnífica Quinta e adoramos.A equipe da recepção foi incrível. Graças a Gorete e Andreia, o pessoal do restaurante no café da manhã e no jantar também. Obrigado a Humberto, Christian, Juan e todos os outros.O jardim é o melhor. Você deve oferecer pequenos passeios. Quando perguntei sobre as flores na recepção, eles se esforçaram para descobrir seus nomes.A piscina nem sempre é tão agradável quando está um pouco fresco em fevereiro, mas há outras coisas para fazer e às vezes tomávamos sol e gostávamos de nadar.O bar à noite poderia ser mais convidativo, o restaurante na casa principal é muito agradável e formal.O hotel é silencioso, mas às vezes você ouve pessoas conversando no corredor como a empregada de manhã.Basicamente, é um lugar mágico e altamente recomendado. Bom valor para o dinheiro para os turistas que viram tudo. Nós vamos voltar.Obrigado pelo biberão Madeira, pelas flores, pelo chocolate. Obrigado",Pos-Covid,hotels,0.5454535454545454,Positive
"Excelente experiência.Hotel com decoração moderna, Muito limpo, com quarto muito espaçoso, com um cocktail de cortesia!!Restaurante com ótima comida.Um Staff excelente, super disponível.Um passeio a pé pelos recantos de Alfama, uma surpresa muito agradável( cortesia do hotel).Uma experiência a repetir!!",Pos-Covid,hotels,0.999999,Positive
